supConstruida,terreno,title,valorCLP,valorUF,x,y
85,85,Hermoso departamento mariposa,750000,26,-33.37126,-70.51285
120,120,Kennedy con Tabancura,750000,26,-33.38450,-70.53660
78,88,Domingo Bondi / Martín de Zamora,750000,26,-33.41635,-70.56837
72,80,Domingo Bondi / Cristobal Colón,750000,26,-33.41635,-70.56837
98,98,Alto Las Condes,750000,26,-33.39116,-70.54237
92,100,Avenida Presidente Kennedy,750000,26,-33.39451,-70.55989
78,88,Domingo Bondi / Martín de Zamora,750000,26,-33.41635,-70.56837
60,66,Rosario Norte,750000,26,-33.40894,-70.57062
60,68,Metro Hernando de Magallanes / amoblado,750000,26,-33.40704,-70.55834
85,90,BONITO Y LUMINOSO DPTO AMOBLADO,750000,26,-33.41573,-70.56456
98,111,Martín de Zamora / Metro Cristobal Colón,750000,26,-33.42403,-70.58873
80,94,Avenida las Condes 12700,750000,26,-33.37148,-70.51433
120,129,Américo Vespucio Norte / Presidente Riesco,750000,26,-33.40984,-70.58709
108,126,Metro Escuela Militar,750000,26,-33.42094,-70.57701
84,95,Av. Las Condes / Vista despejada,750000,26,-33.38920,-70.54080
86,92,Juan Montalvo 65,750000,26,-33.40714,-70.55976
88,100,ESTORIL  EXCLUSIVO  A ESTRENAR   2 DORMITORIOS,750000,26,-33.38783,-70.52893
79,79,Los MIlitares  Vista cordillera  Metro Manquehue,750000,26,-33.40499,-70.57005
100,100,Sector Del inca- Vespucio - Las condes,750000,26,-33.41807,-70.58180
74,84,"Gustavo V, Las Condes",750000,26,-33.40610,-70.56296
68,68,Luz / Presidente Riesco,750000,26,-33.41049,-70.60156
120,120,Estrella Norte / Hermanos Cabot,750000,26,-33.39270,-70.55670
120,140,Estadio Español,750000,26,-33.41820,-70.57610
81,89,Estadio Italiano - Apoquindo,750000,26,-33.40760,-70.55946
84,98,LINDA VISTA DESPEJADA LAS CONDES SAN FRANCISCO DE ASIS,750000,26,-33.38224,-70.53225
70,80,Presidente riesco 000,750000,26,-33.40146,-70.56794
100,110,Los Militares - Flor de Azucena,750000,26,-33.40732,-70.57428
68,68,Presidente Riesco,750000,26,-33.41100,-70.60190
118,118,A PASOS JUMBO BILBAO-EXCELENTE CONECTIVIDAD,750000,26,-33.42847,-70.57826
50,58,EL GOLF / CALLAO / EXCLUSIVO  FUNDADORES,730000,26,-33.41654,-70.59008
110,120,Vaticano,750000,26,-33.42630,-70.58370
120,185,O´connell / Alonso de Cordova,700000,25,-33.40687,-70.56899
50,50,EL GOLF - ISIDORA GOYENECHEA  MODERNO  AMPLIO - METRO ALCANTARA,700000,25,-33.41530,-70.58998
120,140,La Gloria  / Apoquindo,700000,25,-33.41049,-70.57590
70,78,CERRO COLORADO 0,700000,25,-33.40077,-70.57172
100,115,La Gloria / Apoquindo,700000,25,-33.41085,-70.57620
68,75,EL INCA / METRO ESCUELA MILITAR / EXCELENTE,700000,25,-33.41812,-70.58225
140,140,SECTOR ISIDORA GOYENECHEA,700000,25,-33.41420,-70.59380
110,110,Alto Las Condes,700000,25,-33.39068,-70.54206
70,81,Kennedy al costado de Parque Arauco,700000,25,-33.39891,-70.57263
70,80,Presidente riesco 000,700000,25,-33.40146,-70.56794
83,94,Metro Manquehue,700000,25,-33.40808,-70.57186
67,81,Presidente Riesco,700000,25,-33.40560,-70.57730
90,95,Amoblado Metro estación Manquehue //  2 dormitorios //  2 baños,700000,25,-33.41231,-70.57516
90,100,Rosa O´Higgins/ Apoquindo,700000,25,-33.41249,-70.57567
75,89,Tiziano / Metro Hernando de Magallanes,700000,25,-33.40400,-70.55580
80,87,"Hotel Ritz, Metro El Golf, Teatro Municipal de Las Condes",700000,25,-33.41845,-70.59872
70,70,Alonso de Cordova,700000,25,-33.40610,-70.57897
70,75,Metro Manquehue / Noruega,700000,25,-33.40673,-70.56521
105,119,CARMENCITA / ISIDORA GOYENECHEA,700000,25,-33.41329,-70.59889
74,86,Pontevedra 112 - Departamento 32,700000,25,-33.41959,-70.55774
110,120,La Castellana / Apoquindo,700000,25,-33.41253,-70.57653
84,86,Hernando de Magallanes / Cristóbal Colón,695000,25,-33.41746,-70.56052
46,58,"Av. Las Condes, Camino San Antonio, Líder Pte. Nuevo",700000,25,-33.37197,-70.51534
75,75,San Damian / Av. Las Condes,700000,25,-33.37684,-70.52487
66,80,Cantagallo,712812,25,-33.37680,-70.52490
60,64,el bosque,700000,25,-33.41715,-70.60208
120,135,sector el golf,710000,25,-33.41330,-70.60260
78,84,EL DANTE  / PDTE RIESCO,700000,25,-33.41145,-70.58725
75,75,Centro Financiero de Santiago - Calle Lu,710000,25,-33.41070,-70.60150
45,55,Parque Arauco / Bersa / Amoblado Full Moderno,700000,25,-33.39912,-70.57337
45,55,Parque Arauco / Bersa / Amoblado Full Moderno,700000,25,-33.39912,-70.57337
45,50,Cercano Metro Alcántara,700000,25,-33.41720,-70.58970
46,58,"Av. Las Condes, Camino San Antonio, Líder Pte. Nuevo",700000,25,-33.37197,-70.51534
105,128,ROSA O´HIGGINS / APOQUINDO,700000,25,-33.41140,-70.57588
78,81,SAN SEBASTIAN / PDTE RIESCO,700000,25,-33.41234,-70.59951
60,90,metro los dominicos,700000,25,-33.40874,-70.54644
60,75,Donatello 7000,700000,25,-33.40303,-70.55523
75,80,APUMANQUE / ESTADIO ESPAÑOL,690000,25,-33.41643,-70.56647
57,88,Mtetro  El Golf,705000,25,-33.41957,-70.59707
120,128,isidora goyenechea / presidente R,700000,25,-33.41327,-70.60256
50,58,EL GOLF / CALLAO / NEW,700000,25,-33.41661,-70.59031
70,75,AUGUSTO LEGUIA  / ISIDORA GOYENECHEA,700000,25,-33.41435,-70.59785
78,78,Vaticano Vespucio,750000,26,-33.42570,-70.57940
63,69,Luz / Av. Pdte. Riesco,750000,26,-33.41044,-70.60154
75,79,Barrio El Golf con gran vista despejada a la cordillera,698000,25,-33.41168,-70.58687
100,100,Sector Del inca- Vespucio Sur- Las condes,750000,26,-33.41818,-70.58197
70,70,Sector El golf- ptr riesco- amoblado!!,750000,26,-33.41330,-70.59267
100,100,Sector Zamora- Vespucio- Amoblado!!,750000,26,-33.42270,-70.57942
85,100,Las Torcazas con Apoquindo,750000,26,-33.41470,-70.58930
74,84,Gustavo V 160,750000,26,-33.40607,-70.56281
110,128,Sector Colón / Málaga - Vespucio,750000,26,-33.42444,-70.58326
110,110,San Sebastian,750000,26,-33.41540,-70.60140
74,84,Gustavo V / Av. Las Condes,750000,26,-33.40610,-70.56280
100,110,Av. Américo Vespucio / Colón,750000,26,-33.42260,-70.57970
97,103,Alto Las Condes / Avenida Las Condes 9434,750000,26,-33.38920,-70.54076
90,95,Isabel la Católica,750000,26,-33.41490,-70.56460
120,135,Napoléon - Enrique Foster,750000,26,-33.41774,-70.59412
118,125,Isidora Goyenechea,750000,26,-33.41330,-70.60260
85,101,Los Militares / La Gloria,750000,26,-33.40921,-70.57739
110,120,Metro Colon,750000,26,-33.42680,-70.58870
90,270,colegio villa maria,750000,26,-33.40033,-70.50269
110,120,ACOGEDOR DEPTO. COLON / MANQUEHUE,750000,26,-33.41620,-70.56170
78,90,SAN CARLOS DE APOQUINDO/ CARLOS PEÑA OTA,750000,26,-33.41220,-70.50610
91,98,APOQUINDO / CONSTANCIO VIGIL,750000,26,-33.40826,-70.55940
71,80,Los Militares / Alonso de Cordova,750000,26,-33.40730,-70.57680
96,100,Av. Las Condes // Alto Las Condes,750000,26,-33.38920,-70.54080
75,91,Avda. Las Condes / Estoril,750000,26,-33.38811,-70.53913
80,90,Warren Smith/Apoquindo,720000,25,-33.40988,-70.57548
50,58,EL GOLF / METRO /  NEW,700000,25,-33.41654,-70.59008
90,98,"Estación del Metro ""Manquehue""/ Los Militares/ Estación del Metro ""Escuela Militar""",720000,25,-33.40859,-70.57248
100,115,"DEPTO. DUPLEX 115M2, SAN SEBASTIAN / ISIDORA, NORORIENTE",720000,25,-33.41471,-70.60018
60,77,ESPECTACULAR DEPARTAMENTO NUEVO!! 2D / 2B,720000,25,-33.40302,-70.55658
115,115,LA CASTELLANA/APOQUINDO!!,720000,25,-33.41242,-70.57700
65,80,LUZ / PRESIDENTE RIESCO / AMOBLADO,720000,25,-33.41060,-70.60140
120,120,Sebastián Elcano / Martín de Zamora,720000,25,-33.41756,-70.57274
80,80,Sanchez Fontecilla 900,720000,25,-33.40033,-70.50269
50,58,EL GOLF / CALLAO,690000,25,-33.41667,-70.59001
90,103,Manquehue Sur entre Alonso Camargo e Isabel La Católica,720000,25,-33.42282,-70.56461
145,163,Robinson Crusoe / Colón,690000,25,-33.41886,-70.55580
130,140,Vasco de Gama / Américo Vespucio Sur,720000,25,-33.42393,-70.57578
75,85,Luz / Presidente Riesco,720000,25,-33.41030,-70.60161
45,50,BERSA,700000,25,-33.40032,-70.57217
110,110,PARQUE ARAUCO / VACÍO,700000,25,-33.39939,-70.57869
50,58,EL GOLF / CALLAO / NEW  MODERM DESING,700000,25,-33.41663,-70.59027
75,83,Luz  / Av. Pdte. Riesco,720000,25,-33.41044,-70.60154
50,60,CERRO COLORADO - LUJOSO,700000,25,-33.40025,-70.57165
97,108,EL GOLF,710000,25,-33.41280,-70.59990
75,75,Presidente Riesco - Alonso de Córdova,700000,25,-33.40610,-70.57940
86,86,AMOBLADO!!! Rafael Sanzio / Las Condes,700000,25,-33.40310,-70.55473
50,58,EL GOLF / CALLAO / NEW,700000,25,-33.41661,-70.59031
105,113,Avenida Américo Vespucio Sur 940,700000,25,-33.42226,-70.57954
70,70,Trigales/Oracion 000,700000,25,-33.40178,-70.55643
111,111,Zurich 221,700000,25,-33.41543,-70.60288
110,116,Avenida Américo Vespucio Sur 940,700000,25,-33.42228,-70.57959
105,113,Avenida Américo Vespucio Sur 940,700000,25,-33.42226,-70.57954
70,75,Lateral Kennedy / Geronimo de Alderete,700000,25,-33.39654,-70.56540
135,135,Isidora Goyenechea /Presidente Riesco.,700000,25,-33.41130,-70.60420
60,60,Manquehue,700000,25,-33.41089,-70.57177
70,78,FULL AMOBLADO Y EQUIPADO - LA GLORIA - ENTRE METRO MANQUEHUE- ESCUELA MILITAR,700000,25,-33.41084,-70.57640
90,100,Kennedy I Plaza Brasilia,700000,25,-33.39654,-70.56596
69,81,"Nuevo Dpto 2D 2B con estacionamiento y bodega, Lo Fontecilla",700000,25,-33.38325,-70.53112
87,91,Martin Alonso Pinzon  / Robinson Crusoe,700000,25,-33.40033,-70.50269
60,72,Augusto Leguía Sur 98 - Departamento 1202,700000,25,-33.41776,-70.59674
118,124,Isidora Goyenechea / Luz / Riesco,700000,25,-33.41348,-70.60212
80,86,EL GOLF / METRO / VACÍO,700000,25,-33.41354,-70.58928
92,95,Parque Arauco,700000,25,-33.40091,-70.57400
100,100,Cristobal colon  / Mayecura,700000,25,-33.41890,-70.55452
105,113,Avenida Américo Vespucio Sur 948,700000,25,-33.42226,-70.57954
90,94,Hermanos Cabot 6777,700000,25,-33.39650,-70.56324
93,98,Visviri 1300 - Departamento 51,700000,25,-33.42114,-70.53974
64,79,san Damian  98,700000,25,-33.37694,-70.52510
70,75,Pte. Kennedy con Manquehue,700000,25,-33.39891,-70.57263
57,75,departamento en sector Cerro Colorado - Manquehue Norte,726789,26,-33.40073,-70.57192
45,55,Metro Alcántara,726789,26,-33.41267,-70.58984
42,51,EL GOLF / METRO ALSACIA,726789,26,-33.41267,-70.58984
42,50,El Golf,726789,26,-33.41410,-70.59080
72,75,Estoril/Las Condes,726789,26,-33.38330,-70.53110
45,53,Alsacia / Presidente Riesc,726789,26,-33.41305,-70.58968
80,86,EL GOLF / METRO / VACÍO,726789,26,-33.41354,-70.58928
60,70,clinica Las Condes,726789,26,-33.38322,-70.53067
43,54,El Golf / Metro Alcántara,726789,26,-33.41267,-70.58984
99,110,Alonso de Camargo | Padre Hurtado | Mall Los Dominicos,726789,26,-33.42069,-70.53921
72,72,BONITO DEPARTAMENTO EN ROSARIO NORTE/ LAS CONDES,720000,26,-33.40886,-70.57107
75,75,"ALSACIA, EL GOLF",700000,25,-33.41351,-70.58960
50,58,TEMPORARIO / EL GOLF /  NEW,700000,25,-33.41654,-70.59008
60,65,Metro Manquehue,720000,25,-33.40859,-70.57227
50,58,EL GOLF / CALLAO / NEW,700000,25,-33.41661,-70.59031
75,85,Luz / Presidente Riesco,720000,25,-33.41030,-70.60161
50,58,EL GOLF / CALLAO / NEW,700000,25,-33.41661,-70.59031
75,85,Luz / Presidente Riesco,720000,25,-33.41030,-70.60161
75,85,Luz / Presidente Riesco,720000,25,-33.41030,-70.60161
50,58,EL GOLF / CALLAO / NEW,720000,26,-33.41661,-70.59031
75,85,Luz / Presidente Riesco,720000,25,-33.41030,-70.60161
75,80,San Sebastián/Pdte. Riesco - AMOBLADO,730000,26,-33.41250,-70.59970
80,100,CLÍNICA LAS CONDES,735175,26,-33.38789,-70.52876
47,55,METRO MANQUEHUE - LUJOSO MALL APUMANQUE,700000,26,-33.41115,-70.56738
60,60,Warren Smih,730000,26,-33.40990,-70.57510
65,71,AMOBLADO Avenida Presidente Kennedy Lateral 5420 - Departamento 19,730000,26,-33.40107,-70.57833
39,39,Metro Alcantara,733777,26,-33.41560,-70.58730
57,65,Luz / Av. Pdte. Riesco,730000,26,-33.41044,-70.60154
84,84,Albacete 4420 - Departamento 166,720000,26,-33.41866,-70.58193
75,75,LAS CONDES 2D VISTA,720000,26,-33.40601,-70.57838
92,100,Kennedy - 3 Dormitorios,730000,26,-33.39470,-70.56000
90,90,Metro El Golf,730000,26,-33.41601,-70.59713
70,70,Gertrudis Echeñique / Renato Sanchez,730000,26,-33.41901,-70.59115
75,84,Metro Manquehue - Apoquindo,730000,26,-33.41080,-70.57190
90,90,Manquehue ¡Bajó de precio!,730000,26,-33.42282,-70.56461
57,65,Luz / Av. Pdte. Riesco,730000,26,-33.41044,-70.60154
50,50,WARREN SMITH S/N,730000,26,-33.40899,-70.57519
65,65,Sector Las Tranqueras,730000,26,-33.40132,-70.55627
85,90,Calle Luz / Pte. Riesco,730000,26,-33.41054,-70.60179
160,230,Vespucio - metro Escuela Militar,730000,26,-33.41600,-70.58419
110,115,Estadio Español - La Castellana/ Apoquin,730000,26,-33.41280,-70.57740
60,75,Club Manquehue - Apoquindo 7000,750000,26,-33.38360,-70.57950
90,100,Estoril / Las Condes,750000,26,-33.38783,-70.52893
90,105,"Luz, Las Condes",730000,26,-33.41070,-70.60172
120,140,Americo Vespucio / Pdte. Riesco,750000,26,-33.41036,-70.58706
119,125,Martin de Zamora,750000,26,-33.42190,-70.58120
77,87,PUENTE NUEVO,750000,26,-33.37100,-70.51330
90,93,AV. LAS CONDES-LAS TRANQUERAS,750000,26,-33.40090,-70.55620
50,60,EL GOLF / CALLAO / AMOBLADO,720000,26,-33.41643,-70.59027
50,60,San Sebastián - El Bosque - El Golf,750000,26,-33.41630,-70.60200
65,68,"SIN MUEBLES en edificio MODERNO, en el CORAZÓN del BARRIO EL GOLF,  EXCELENTES espacios comúnes y los gastos muy bajos",740000,26,-33.41334,-70.58964
39,49,CERRO COLORADO / PARQUE ARAUCO / HERMOSA VISTA,730000,26,-33.40076,-70.57156
75,83,DEPTO AMOBLADO - FURNISHED - ALONSO DE CORDOVA - P. RIESCO - PARQUE ARAUCO,740000,26,-33.40590,-70.57890
75,87,COLON  / SANCHEZ FONTECILLA,740000,26,-33.42564,-70.59087
96,194,Avenida Las Condes / Alto Las Condes/ ARRIENDO EXCELENTE DEPARTAMENTO,740000,26,-33.38928,-70.54058
39,49,Cerro Colorado - Ferente al Parque Araucano,720000,26,-33.40043,-70.57140
65,73,"SIN MUEBLES en MODERNO EDIFICIO, ubicado en EL CORAZÓN DEL BARRIO EL GOLF , IDEAL PARA EJECUTIVOS DE ALTO CARGO",740000,26,-33.41300,-70.58977
70,70,Parque Araucano  / Metro Manquehue,740000,26,-33.40590,-70.57890
100,104,Las Condes,740000,26,-33.38920,-70.54076
80,86,CRUZ DEL SUR  /  NEVERIA,730000,26,-33.41683,-70.58206
70,90,METRO MANQUEHUE,700000,25,-33.40700,-70.56920
110,120,Sebastián Elcano,740000,26,-33.41720,-70.57280
75,85,METRO MANQUEHUE,700000,25,-33.41100,-70.57740
85,85,METRO MANQUEHUE,700000,25,-33.40570,-70.56570
63,73,Lo Fontecilla,700000,25,-33.38330,-70.53110
90,100,Martin de Zamora,700000,25,-33.41690,-70.57210
100,115,Rotonda Atenas - Tomás Moro/ Colón,700000,25,-33.41900,-70.55330
100,105,CERRO COLORADO PARQUE ARAUCO,700000,25,-33.40140,-70.57360
111,117,"Zurich 221, Barrio El Golf",700000,25,-33.41540,-70.60290
130,133,Martin de Zamora / La Capitanía,700000,25,-33.41564,-70.56763
90,94,Capitan Crosfi,700000,25,-33.39650,-70.56320
75,80,Parque Araucano,690000,25,-33.40572,-70.57783
52,58,EL GOLF - CALLAO - LUJOSO,680000,25,-33.41649,-70.59014
85,99,Rafael Sanzio / Avda. Las Condes,700000,25,-33.40236,-70.55434
74,84,A PASOS DEL METRO ALCANTARA,698836,25,-33.41457,-70.58977
60,70,Las Verbenas  8669,680000,25,-33.39457,-70.54841
80,90,Leonardo Da Vinci / Apoquindo,698836,25,-33.40692,-70.55666
72,80,Presidente Errázuriz / Málaga,698836,25,-33.42000,-70.58576
65,65,JUAN MONTALVO 75 - Departamento 501,698836,25,-33.40719,-70.55973
50,56,Alsacia / El Golf,698836,25,-33.37100,-70.51850
42,48,metro alcantara,698836,25,-33.41293,-70.58895
43,45,Luz,698836,25,-33.41200,-70.60160
45,48,Metro El Golf,698836,25,-33.41298,-70.58943
135,150,AV. COLÓN / COMUNA LAS CONDES,695000,24,-33.42394,-70.58173
60,65,Hamlet 4340,695000,24,-33.41230,-70.58690
44,54,Alsacia,695000,24,-33.41270,-70.58980
65,73,KENNEDY/MANQUEHUE,695000,24,-33.39865,-70.57277
138,138,PATAGONIA / CIRCULO APOLO,690000,24,-33.40988,-70.54328
138,138,Circulo Apolo 8722,690000,24,-33.40033,-70.50269
67,71,Apoquindo / Alonso de Cordova / Nueva Las Condes / Metro Manquehue,690000,24,-33.40886,-70.57107
65,73,KENNEDY/MANQUEHUE,695000,24,-33.39865,-70.57277
75,90,MALL ALTO LAS CONDES!! 2D/2B + Bodega y Estac.,690000,24,-33.38811,-70.53953
70,77,"Carlos XII 120, Las Condes - Departamento 705B",690000,24,-33.40723,-70.56512
90,95,Las Torcazas,690000,24,-33.41467,-70.58941
81,89,"HERNANDO DE AGUIRRE - CARLOS ANTUNEZ - EXCELENTE , CASI NUEVO , CERCA METRO COLON",690000,24,-33.42644,-70.59880
110,125,"DEPTO 4 DORMITORIOS 3 BAÑOS AMPLIO LIVING COMEDOR, Metro ALCANTARA",690000,24,-33.42488,-70.58622
68,72,Clínica Las Condes,690000,24,-33.38368,-70.53031
70,77,Lo Fontecilla 267,690000,24,-33.38325,-70.53112
70,77,Lo Fontecilla 267,690000,24,-33.38325,-70.53112
67,74,Lo Fontecilla 267,690000,24,-33.38325,-70.53112
82,93,Pontevedra / Colon,690449,24,-33.41811,-70.55734
70,80,leonardo da vinci 7000,690000,24,-33.40662,-70.55642
100,140,Américo Vespucio / Apoquindo,690000,24,-33.41580,-70.58430
114,108,Vaticano - Cristobál Colón con Marco Pol,690000,24,-33.42570,-70.58730
125,140,La Gloria 25,690000,24,-33.41061,-70.57603
66,13,Leonardo Da Vinci,690000,24,-33.40710,-70.55690
81,95,Martín de Zamora - Martín de Zamora / Fé,690000,24,-33.41830,-70.57990
40,50,Metro Alcántara,680000,24,-33.41260,-70.58840
65,81,Apoquindo / Escuela Militar,689611,24,-33.41240,-70.57550
50,50,Luz/Presidente Riesco,680000,24,-33.41200,-70.60370
40,50,El Golf Oriente,680000,24,-33.39360,-70.57130
85,89,metro Mnauqehue,689611,24,-33.41311,-70.57627
50,60,Av. Kennedy **** Av. Manquehue Nte.,680000,24,-33.39918,-70.57300
85,100,Amoblado/C.Colón/Rotonda Atenas/Fontana Rosa,680000,24,-33.41876,-70.55598
52,57,EL GOLF / CALLAO / VACÍO,680000,24,-33.41643,-70.59027
84,104,Martin Alonso Pinzon / General Ludwig,680000,24,-33.42175,-70.57572
45,50,EL GOLF - TITANIUM - METRO COSTANERA CENTER,670000,24,-33.41691,-70.59914
45,53,EL GOLF / VISTA / NEW,680000,24,-33.41357,-70.58812
100,114,Apumanque - La Capitania,680000,24,-33.41120,-70.57200
85,93,EL GOLF / METRO ALCÁNTARA,680000,24,-33.41354,-70.58928
105,120,"Cerro Colorado, Las Condes",680000,24,-33.40634,-70.58490
56,66,PARQUE ARAUCO /  NEW DESING,680000,24,-33.39995,-70.57224
70,79,don carlos 2898,680000,24,-33.41552,-70.60016
85,93,EL GOLF / METRO ALCÁNTARA,680000,24,-33.41354,-70.58928
75,170,LOS MILITARES- ROSARIO NORTE MODERNO - MINIMALISTA,680000,24,-33.40538,-70.57053
50,55,METRO  EL GOLF /  VISTA,650000,24,-33.41869,-70.59717
50,55,EL GOLF / METRO / NEW DESING,680000,24,-33.41372,-70.58933
110,110,Chesterton 7168,681784,24,-33.40656,-70.55090
108,118,Manquehue Sur / Cristobal Colón,680000,24,-33.41726,-70.56404
81,81,Avenida Las Condes con Lo Fontecilla,680000,24,-33.38360,-70.53100
108,118,Manquehue Sur / Cristobal Colón,680000,24,-33.41726,-70.56404
68,68,Neveria / Coronel Pereira,680000,24,-33.41366,-70.57841
60,65,Paraná 8341 - Departamento 8341,680000,24,-33.40743,-70.54637
80,90,Avenida las Condes 9435,680000,24,-33.38958,-70.54030
67,81,AV. LAS CONDES CONDES / LO FONTECILLA,680000,24,-33.38325,-70.53112
70,70,Carlos Martel - Rosario Norte,680000,24,-33.40808,-70.57186
80,92,"LUMINOSO departamento, en PISO BAJO a pasos de METRO CRISTÓBAL COLON, incluye ESTACIONAMIENTO y bodega",680000,24,-33.42602,-70.59079
94,98,Avenida Cristobal Colon 5185 - Departamento 184,680000,24,-33.41861,-70.57098
75,89,METRO MANQUEHUE,680000,24,-33.40620,-70.56610
60,65,METRO MANQUEHUE,680000,24,-33.40650,-70.56610
70,75,METRO MANQUEHUE,680000,24,-33.40920,-70.57510
60,82,Metro Hndo de Magallanes / Amoblado,680000,24,-33.40595,-70.55814
78,78,vecinal,680000,24,-33.41890,-70.59870
82,82,Sebastián Elcano / Amoblado,680000,24,-33.41958,-70.57135
80,95,APUMANQUE,680000,24,-33.41150,-70.57680
100,125,Cristobal Colón / Vespucio,680000,24,-33.42360,-70.57768
89,89,Metro Los Dominicos,680000,24,-33.40954,-70.54295
115,115,WARREN SMITH ENTRE  METRO ESCUELA MILITAR Y METRO MANQUEHUE,780000,27,-33.40991,-70.57489
60,60,Presidente Riesco,782696,28,-33.40721,-70.57582
95,100,CERRO ALTAR  / NUESTRA SEÑORA DEL ROSARIO,790000,28,-33.40020,-70.56485
148,148,Alcántara / Metro Colón,782696,28,-33.42570,-70.58710
80,90,METRO  MANQUEHUE /,800000,28,-33.40759,-70.56569
80,88,EL GOLF / DUPLEX / LOFT   PENT- HOUSE,800000,28,-33.41329,-70.59572
55,55,EL GOLF / CALLAO / MINIMALISTA,750000,27,-33.41663,-70.59007
82,90,EL GOLF / METRO / TITANIUM,800000,28,-33.41354,-70.58928
90,125,Metro Colón/ primer piso con patio,800000,28,-33.42950,-70.58510
60,70,Metro Manquehue - Los Militares,850000,30,-33.40538,-70.56917
80,97,Manquehue / Cerro Colorado-Parque Araucano,800000,28,-33.40307,-70.57751
140,150,EL GOLF -MAGDALENA- 2 ESTACIONAMIENTOS,838603,30,-33.41560,-70.59430
74,106,A Pasos de Metro Los Dominicos,800000,28,-33.40587,-70.54449
100,100,"San Francisco de Asis, Las Condes",838603,30,-33.40062,-70.50338
77,85,Metro Los Dominicos,838603,30,-33.40880,-70.54660
108,113,"AMPLIO, VISTA DESPEJADA Y EXCELENTE CONECTIVIDAD.",850000,30,-33.42250,-70.58169
88,88,ARRIENDO IMPECABLE DEPTO AMOBLADO EN BARRIO EL GOLF,850000,30,-33.41108,-70.60415
106,118,Luz con Isidora Goyenechea,850000,30,-33.41265,-70.60174
82,82,AV.LAS CONDES / LO FONTECILLA,850000,30,-33.38325,-70.53112
